Pathway_Code,Pathway_Name,Gene
MYC_targets,MYC targets v1,NDUFAB1
MYC_targets,MYC targets v1,NHP2
MYC_targets,MYC targets v1,NME1
MYC_targets,MYC targets v1,NOLC1
MYC_targets,MYC targets v1,NOP16
MYC_targets,MYC targets v1,NOP56
MYC_targets,MYC targets v1,NPM1
MYC_targets,MYC targets v1,ODC1
MYC_targets,MYC targets v1,ORC2
MYC_targets,MYC targets v1,PA2G4
MYC_targets,MYC targets v1,PABPC1
MYC_targets,MYC targets v1,PABPC4
MYC_targets,MYC targets v1,PCBP1
MYC_targets,MYC targets v1,PCNA
MYC_targets,MYC targets v1,PGK1
MYC_targets,MYC targets v1,PHB1
MYC_targets,MYC targets v1,PHB2
MYC_targets,MYC targets v1,POLD2
MYC_targets,MYC targets v1,POLE3
MYC_targets,MYC targets v1,PPIA
MYC_targets,MYC targets v1,PPM1G
MYC_targets,MYC targets v1,PRDX3
MYC_targets,MYC targets v1,PRDX4
MYC_targets,MYC targets v1,PRPF31
MYC_targets,MYC targets v1,PRPS2
MYC_targets,MYC targets v1,PSMA1
MYC_targets,MYC targets v1,PSMA2
MYC_targets,MYC targets v1,PSMA4
MYC_targets,MYC targets v1,PSMA6
MYC_targets,MYC targets v1,PSMA7
MYC_targets,MYC targets v1,PSMB2
MYC_targets,MYC targets v1,PSMB3
MYC_targets,MYC targets v1,PSMC4
MYC_targets,MYC targets v1,PSMC6
MYC_targets,MYC targets v1,PSMD1
MYC_targets,MYC targets v1,PSMD14
MYC_targets,MYC targets v1,PSMD3
MYC_targets,MYC targets v1,PSMD7
MYC_targets,MYC targets v1,PSMD8
MYC_targets,MYC targets v1,PTGES3
MYC_targets,MYC targets v1,PWP1
MYC_targets,MYC targets v1,RACK1
MYC_targets,MYC targets v1,RAD23B
MYC_targets,MYC targets v1,RAN
MYC_targets,MYC targets v1,RANBP1
MYC_targets,MYC targets v1,RFC4
MYC_targets,MYC targets v1,RNPS1
MYC_targets,MYC targets v1,RPL14
MYC_targets,MYC targets v1,RPL18
MYC_targets,MYC targets v1,RPL22
MYC_targets,MYC targets v1,RPL34
MYC_targets,MYC targets v1,RPL6
MYC_targets,MYC targets v1,RPLP0
MYC_targets,MYC targets v1,RPS10
MYC_targets,MYC targets v1,RPS2
MYC_targets,MYC targets v1,RPS3
MYC_targets,MYC targets v1,RPS5
MYC_targets,MYC targets v1,RPS6
MYC_targets,MYC targets v1,RRM1
MYC_targets,MYC targets v1,RRP9
MYC_targets,MYC targets v1,RSL1D1
MYC_targets,MYC targets v1,RUVBL2
MYC_targets,MYC targets v1,SERBP1
MYC_targets,MYC targets v1,SET
MYC_targets,MYC targets v1,SF3A1
MYC_targets,MYC targets v1,SF3B3
MYC_targets,MYC targets v1,SLC25A3
MYC_targets,MYC targets v1,SMARCC1
MYC_targets,MYC targets v1,SNRPA
MYC_targets,MYC targets v1,SNRPA1
MYC_targets,MYC targets v1,SNRPB2
MYC_targets,MYC targets v1,SNRPD1
MYC_targets,MYC targets v1,SNRPD2
MYC_targets,MYC targets v1,SNRPD3
MYC_targets,MYC targets v1,SNRPG
MYC_targets,MYC targets v1,SRM
MYC_targets,MYC targets v1,SRPK1
MYC_targets,MYC targets v1,SRSF1
MYC_targets,MYC targets v1,SRSF2
MYC_targets,MYC targets v1,SRSF3
MYC_targets,MYC targets v1,SRSF7
MYC_targets,MYC targets v1,SSB
MYC_targets,MYC targets v1,SSBP1
MYC_targets,MYC targets v1,STARD7
MYC_targets,MYC targets v1,SYNCRIP
MYC_targets,MYC targets v1,TARDBP
MYC_targets,MYC targets v1,TCP1
MYC_targets,MYC targets v1,TFDP1
MYC_targets,MYC targets v1,TOMM70
MYC_targets,MYC targets v1,TRA2B
MYC_targets,MYC targets v1,TRIM28
MYC_targets,MYC targets v1,TUFM
MYC_targets,MYC targets v1,TXNL4A
MYC_targets,MYC targets v1,TYMS
MYC_targets,MYC targets v1,U2AF1
MYC_targets,MYC targets v1,UBA2
MYC_targets,MYC targets v1,UBE2E1
MYC_targets,MYC targets v1,UBE2L3
MYC_targets,MYC targets v1,USP1
MYC_targets,MYC targets v1,VBP1
MYC_targets,MYC targets v1,VDAC1
MYC_targets,MYC targets v1,VDAC3
MYC_targets,MYC targets v1,XPO1
MYC_targets,MYC targets v1,XPOT
MYC_targets,MYC targets v1,XRCC6
MYC_targets,MYC targets v1,YWHAE
MYC_targets,MYC targets v1,YWHAQ
NRF2,NRF2 pathway,ABCC2
NRF2,NRF2 pathway,ABCC3
NRF2,NRF2 pathway,ABCC4
NRF2,NRF2 pathway,ABCC5
NRF2,NRF2 pathway,ADH7
NRF2,NRF2 pathway,AGER
NRF2,NRF2 pathway,ALDH3A1
NRF2,NRF2 pathway,BLVRB
NRF2,NRF2 pathway,CBR1
NRF2,NRF2 pathway,CBR3
NRF2,NRF2 pathway,CES1
NRF2,NRF2 pathway,CES2
NRF2,NRF2 pathway,CES3
NRF2,NRF2 pathway,CES4A
NRF2,NRF2 pathway,CES5A
NRF2,NRF2 pathway,CYP2A6
NRF2,NRF2 pathway,CYP4A11
NRF2,NRF2 pathway,DNAJB1
NRF2,NRF2 pathway,EGR1
NRF2,NRF2 pathway,EPHA2
NRF2,NRF2 pathway,EPHA3
NRF2,NRF2 pathway,FGF13
NRF2,NRF2 pathway,FTH1
NRF2,NRF2 pathway,FTL
NRF2,NRF2 pathway,G6PD
NRF2,NRF2 pathway,GCLC
NRF2,NRF2 pathway,GCLM
NRF2,NRF2 pathway,GGT1
NRF2,NRF2 pathway,GPX2
NRF2,NRF2 pathway,GPX3
NRF2,NRF2 pathway,GSR
NRF2,NRF2 pathway,GSTA1
NRF2,NRF2 pathway,GSTA2
NRF2,NRF2 pathway,GSTA3
NRF2,NRF2 pathway,GSTA4
NRF2,NRF2 pathway,GSTA5
NRF2,NRF2 pathway,GSTM1
NRF2,NRF2 pathway,GSTM2
NRF2,NRF2 pathway,GSTM3
NRF2,NRF2 pathway,GSTM4
NRF2,NRF2 pathway,GSTM5
NRF2,NRF2 pathway,GSTP1
NRF2,NRF2 pathway,GSTT2
NRF2,NRF2 pathway,HBEGF
NRF2,NRF2 pathway,HGF
NRF2,NRF2 pathway,HMOX1
NRF2,NRF2 pathway,HSP90AA1
NRF2,NRF2 pathway,HSP90AB1
NRF2,NRF2 pathway,HSPA1A
NRF2,NRF2 pathway,KEAP1
NRF2,NRF2 pathway,MAFF
NRF2,NRF2 pathway,MAFG
NRF2,NRF2 pathway,ME1
NRF2,NRF2 pathway,MGST2
NRF2,NRF2 pathway,MGST3
NRF2,NRF2 pathway,NFE2L2
NRF2,NRF2 pathway,NQO1
NRF2,NRF2 pathway,NRG1
NRF2,NRF2 pathway,PDGFB
NRF2,NRF2 pathway,PGD
NRF2,NRF2 pathway,PPARD
NRF2,NRF2 pathway,PRDX1
NRF2,NRF2 pathway,PRDX6
NRF2,NRF2 pathway,PTGR1
NRF2,NRF2 pathway,RXRA
NRF2,NRF2 pathway,SERPINA1
NRF2,NRF2 pathway,SLC2A1
NRF2,NRF2 pathway,SLC2A10
NRF2,NRF2 pathway,SLC2A11
NRF2,NRF2 pathway,SLC2A12
NRF2,NRF2 pathway,SLC2A13
NRF2,NRF2 pathway,SLC2A14
NRF2,NRF2 pathway,SLC2A2
NRF2,NRF2 pathway,SLC2A3
NRF2,NRF2 pathway,SLC2A4
NRF2,NRF2 pathway,SLC2A5
NRF2,NRF2 pathway,SLC2A6
NRF2,NRF2 pathway,SLC2A7
NRF2,NRF2 pathway,SLC2A8
NRF2,NRF2 pathway,SLC2A9
NRF2,NRF2 pathway,SLC39A1
NRF2,NRF2 pathway,SLC39A10
NRF2,NRF2 pathway,SLC39A11
NRF2,NRF2 pathway,SLC39A12
NRF2,NRF2 pathway,SLC39A13
NRF2,NRF2 pathway,SLC39A14
NRF2,NRF2 pathway,SLC39A2
NRF2,NRF2 pathway,SLC39A3
NRF2,NRF2 pathway,SLC39A4
NRF2,NRF2 pathway,SLC39A5
NRF2,NRF2 pathway,SLC39A6
NRF2,NRF2 pathway,SLC39A7
NRF2,NRF2 pathway,SLC39A8
NRF2,NRF2 pathway,SLC39A9
NRF2,NRF2 pathway,SLC5A1
NRF2,NRF2 pathway,SLC5A10
NRF2,NRF2 pathway,SLC5A11
NRF2,NRF2 pathway,SLC5A12
NRF2,NRF2 pathway,SLC5A2
NRF2,NRF2 pathway,SLC5A3
NRF2,NRF2 pathway,SLC5A4
NRF2,NRF2 pathway,SLC5A5
NRF2,NRF2 pathway,SLC5A6
NRF2,NRF2 pathway,SLC5A7
NRF2,NRF2 pathway,SLC5A8
NRF2,NRF2 pathway,SLC5A9
NRF2,NRF2 pathway,SLC6A1
NRF2,NRF2 pathway,SLC6A11
NRF2,NRF2 pathway,SLC6A13
NRF2,NRF2 pathway,SLC6A14
NRF2,NRF2 pathway,SLC6A15
NRF2,NRF2 pathway,SLC6A16
NRF2,NRF2 pathway,SLC6A17
NRF2,NRF2 pathway,SLC6A18
NRF2,NRF2 pathway,SLC6A19
NRF2,NRF2 pathway,SLC6A2
NRF2,NRF2 pathway,SLC6A20
NRF2,NRF2 pathway,SLC6A3
NRF2,NRF2 pathway,SLC6A4
NRF2,NRF2 pathway,SLC6A5
NRF2,NRF2 pathway,SLC6A6
NRF2,NRF2 pathway,SLC6A7
NRF2,NRF2 pathway,SLC6A8
NRF2,NRF2 pathway,SLC6A9
NRF2,NRF2 pathway,SLC7A11
NRF2,NRF2 pathway,SOD3
NRF2,NRF2 pathway,SQSTM1
NRF2,NRF2 pathway,SRXN1
NRF2,NRF2 pathway,TGFA
NRF2,NRF2 pathway,TGFB1
NRF2,NRF2 pathway,TGFB2
NRF2,NRF2 pathway,TGFBR2
NRF2,NRF2 pathway,TXN
NRF2,NRF2 pathway,TXNRD1
NRF2,NRF2 pathway,TXNRD3
NRF2,NRF2 pathway,UGT1A1
NRF2,NRF2 pathway,UGT1A4
NRF2,NRF2 pathway,UGT1A6
NRF2,NRF2 pathway,UGT1A7
NRF2,NRF2 pathway,UGT1A9
NRF2,NRF2 pathway,UGT2B7
COD,Cellular oxidant detoxification,ALB
COD,Cellular oxidant detoxification,ALOX5AP
COD,Cellular oxidant detoxification,AMBP
COD,Cellular oxidant detoxification,APOA4
COD,Cellular oxidant detoxification,APOE
COD,Cellular oxidant detoxification,APOM
COD,Cellular oxidant detoxification,ATP7A
COD,Cellular oxidant detoxification,BMP7
COD,Cellular oxidant detoxification,CAT
COD,Cellular oxidant detoxification,CCS
COD,Cellular oxidant detoxification,CD36
COD,Cellular oxidant detoxification,CLIC1
COD,Cellular oxidant detoxification,CLIC2
COD,Cellular oxidant detoxification,CP
COD,Cellular oxidant detoxification,CYGB
COD,Cellular oxidant detoxification,DHFR
COD,Cellular oxidant detoxification,DHFRP1
COD,Cellular oxidant detoxification,DUOX2
COD,Cellular oxidant detoxification,EPX
COD,Cellular oxidant detoxification,FABP1
COD,Cellular oxidant detoxification,FBLN5
COD,Cellular oxidant detoxification,GCH1
COD,Cellular oxidant detoxification,GPX1
COD,Cellular oxidant detoxification,GPX2
COD,Cellular oxidant detoxification,GPX3
COD,Cellular oxidant detoxification,GPX4
COD,Cellular oxidant detoxification,GPX5
COD,Cellular oxidant detoxification,GPX6
COD,Cellular oxidant detoxification,GPX7
COD,Cellular oxidant detoxification,GPX8
COD,Cellular oxidant detoxification,GSR
COD,Cellular oxidant detoxification,GSTA1
COD,Cellular oxidant detoxification,GSTK1
COD,Cellular oxidant detoxification,GSTM2
COD,Cellular oxidant detoxification,GSTO1
COD,Cellular oxidant detoxification,GSTO2
COD,Cellular oxidant detoxification,GSTP1
COD,Cellular oxidant detoxification,GSTT1
COD,Cellular oxidant detoxification,GSTZ1
COD,Cellular oxidant detoxification,HBA1
COD,Cellular oxidant detoxification,HBA2
COD,Cellular oxidant detoxification,HBB
COD,Cellular oxidant detoxification,HP
COD,Cellular oxidant detoxification,IPCEF1
COD,Cellular oxidant detoxification,LPO
COD,Cellular oxidant detoxification,LTC4S
COD,Cellular oxidant detoxification,MB
COD,Cellular oxidant detoxification,MGST1
COD,Cellular oxidant detoxification,MGST2
COD,Cellular oxidant detoxification,MGST3
COD,Cellular oxidant detoxification,MPO
COD,Cellular oxidant detoxification,MT3
COD,Cellular oxidant detoxification,NFE2L2
COD,Cellular oxidant detoxification,NOS3
COD,Cellular oxidant detoxification,NQO1
COD,Cellular oxidant detoxification,NXN
COD,Cellular oxidant detoxification,PARK7
COD,Cellular oxidant detoxification,PRDX1
COD,Cellular oxidant detoxification,PRDX2
COD,Cellular oxidant detoxification,PRDX3
COD,Cellular oxidant detoxification,PRDX4
COD,Cellular oxidant detoxification,PRDX5
COD,Cellular oxidant detoxification,PRDX6
COD,Cellular oxidant detoxification,PRXL2A
COD,Cellular oxidant detoxification,PTGES
COD,Cellular oxidant detoxification,PTGS1
COD,Cellular oxidant detoxification,PTGS2
COD,Cellular oxidant detoxification,PXDN
COD,Cellular oxidant detoxification,PXDNL
COD,Cellular oxidant detoxification,S100A9
COD,Cellular oxidant detoxification,SELENOF
COD,Cellular oxidant detoxification,SELENOS
COD,Cellular oxidant detoxification,SELENOT
COD,Cellular oxidant detoxification,SELENOW
COD,Cellular oxidant detoxification,SESN1
COD,Cellular oxidant detoxification,SESN2
COD,Cellular oxidant detoxification,SOD1
COD,Cellular oxidant detoxification,SOD2
COD,Cellular oxidant detoxification,SOD3
COD,Cellular oxidant detoxification,SRXN1
COD,Cellular oxidant detoxification,TP53INP1
COD,Cellular oxidant detoxification,TPO
COD,Cellular oxidant detoxification,TXN
COD,Cellular oxidant detoxification,TXNDC17
COD,Cellular oxidant detoxification,TXNDC2
COD,Cellular oxidant detoxification,TXNRD1
COD,Cellular oxidant detoxification,TXNRD2
COD,Cellular oxidant detoxification,TXNRD3
COD,Cellular oxidant detoxification,UBIAD1
JNK,JNK cascade,AGER
JNK,JNK cascade,AIDA
JNK,JNK cascade,AMBP
JNK,JNK cascade,APP
JNK,JNK cascade,ARHGEF6
JNK,JNK cascade,ATF2
JNK,JNK cascade,AXIN1
JNK,JNK cascade,BECN1
JNK,JNK cascade,BIRC7
JNK,JNK cascade,BIRC8
JNK,JNK cascade,CARD9
JNK,JNK cascade,CASR
JNK,JNK cascade,CBS
JNK,JNK cascade,CCDC88C
JNK,JNK cascade,CCL19
JNK,JNK cascade,CCL21
JNK,JNK cascade,CCN2
JNK,JNK cascade,CCR7
JNK,JNK cascade,CD27
JNK,JNK cascade,CDC42EP5
JNK,JNK cascade,COPS5
JNK,JNK cascade,CRACR2A
JNK,JNK cascade,CRK
JNK,JNK cascade,CRKL
JNK,JNK cascade,CYLD
JNK,JNK cascade,DAB2IP
JNK,JNK cascade,DACT1
JNK,JNK cascade,DAXX
JNK,JNK cascade,DKK1
JNK,JNK cascade,DNAJA1
JNK,JNK cascade,DUSP10
JNK,JNK cascade,DUSP19
JNK,JNK cascade,DUSP22
JNK,JNK cascade,DUSP3
JNK,JNK cascade,DUSP9
JNK,JNK cascade,DVL2
JNK,JNK cascade,DVL3
JNK,JNK cascade,EDA2R
JNK,JNK cascade,EDAR
JNK,JNK cascade,EDN1
JNK,JNK cascade,ENSG00000274276
JNK,JNK cascade,EPHA4
JNK,JNK cascade,EPHB1
JNK,JNK cascade,ERBB2
JNK,JNK cascade,ERBB3
JNK,JNK cascade,ERCC6
JNK,JNK cascade,ERN1
JNK,JNK cascade,ERN2
JNK,JNK cascade,F2RL1
JNK,JNK cascade,FCGR2B
JNK,JNK cascade,FGF12
JNK,JNK cascade,FGF14
JNK,JNK cascade,FGF19
JNK,JNK cascade,FKTN
JNK,JNK cascade,FLT4
JNK,JNK cascade,FZD10
JNK,JNK cascade,FZD7
JNK,JNK cascade,GADD45A
JNK,JNK cascade,GADD45B
JNK,JNK cascade,GADD45G
JNK,JNK cascade,GPS1
JNK,JNK cascade,GPS2
JNK,JNK cascade,GRIK2
JNK,JNK cascade,GSTP1
JNK,JNK cascade,HACD3
JNK,JNK cascade,HDAC3
JNK,JNK cascade,HIPK2
JNK,JNK cascade,HIPK3
JNK,JNK cascade,HMGB1
JNK,JNK cascade,HRAS
JNK,JNK cascade,IGF1R
JNK,JNK cascade,IL1B
JNK,JNK cascade,IRAK1
JNK,JNK cascade,IRAK4
JNK,JNK cascade,ITCH
JNK,JNK cascade,JUN
JNK,JNK cascade,KLHL31
JNK,JNK cascade,LRRK2
JNK,JNK cascade,LTBR
JNK,JNK cascade,MAP1LC3A
JNK,JNK cascade,MAP2K4
JNK,JNK cascade,MAP2K7
JNK,JNK cascade,MAP3K10
JNK,JNK cascade,MAP3K11
JNK,JNK cascade,MAP3K12
JNK,JNK cascade,MAP3K13
JNK,JNK cascade,MAP3K15
JNK,JNK cascade,MAP3K20
JNK,JNK cascade,MAP3K5
JNK,JNK cascade,MAP3K6
JNK,JNK cascade,MAP3K7
JNK,JNK cascade,MAP4K1
JNK,JNK cascade,MAP4K2
JNK,JNK cascade,MAP4K3
JNK,JNK cascade,MAP4K4
JNK,JNK cascade,MAPK10
JNK,JNK cascade,MAPK8
JNK,JNK cascade,MAPK8IP1
JNK,JNK cascade,MAPK8IP2
JNK,JNK cascade,MAPK8IP3
JNK,JNK cascade,MAPK9
JNK,JNK cascade,MAPKBP1
JNK,JNK cascade,MARVELD3
JNK,JNK cascade,MBIP
JNK,JNK cascade,MDFI
JNK,JNK cascade,MDFIC
JNK,JNK cascade,MDFIC2
JNK,JNK cascade,MECOM
JNK,JNK cascade,MEN1
JNK,JNK cascade,MFHAS1
JNK,JNK cascade,MINK1
JNK,JNK cascade,MIR92A1
JNK,JNK cascade,MTURN
JNK,JNK cascade,MYD88
JNK,JNK cascade,MYOC
JNK,JNK cascade,NAIP
JNK,JNK cascade,NCOR1
JNK,JNK cascade,NFKB1
JNK,JNK cascade,NOD1
JNK,JNK cascade,NOD2
JNK,JNK cascade,NOX1
JNK,JNK cascade,NPHS1
JNK,JNK cascade,NPPA
JNK,JNK cascade,NR2C2
JNK,JNK cascade,NRK
JNK,JNK cascade,PAFAH1B1
JNK,JNK cascade,PDCD4
JNK,JNK cascade,PER1
JNK,JNK cascade,PHLPP1
JNK,JNK cascade,PINK1
JNK,JNK cascade,PJA2
JNK,JNK cascade,PLCB1
JNK,JNK cascade,PRKN
JNK,JNK cascade,PRMT1
JNK,JNK cascade,PTGER4
JNK,JNK cascade,PTK2B
JNK,JNK cascade,PTPN1
JNK,JNK cascade,PTPN22
JNK,JNK cascade,PYCARD
JNK,JNK cascade,RAP2A
JNK,JNK cascade,RASSF2
JNK,JNK cascade,RB1CC1
JNK,JNK cascade,RGS2
JNK,JNK cascade,RIPK1
JNK,JNK cascade,RIPK2
JNK,JNK cascade,RNF13
JNK,JNK cascade,SDCBP
JNK,JNK cascade,SEMA3A
JNK,JNK cascade,SERPINF2
JNK,JNK cascade,SH2D3A
JNK,JNK cascade,SH2D3C
JNK,JNK cascade,SH3RF1
JNK,JNK cascade,SH3RF2
JNK,JNK cascade,SH3RF3
JNK,JNK cascade,SIRPA
JNK,JNK cascade,SLAMF1
JNK,JNK cascade,SMAD3
JNK,JNK cascade,STK3
JNK,JNK cascade,STRADB
JNK,JNK cascade,TAOK1
JNK,JNK cascade,TAOK2
JNK,JNK cascade,TAOK3
JNK,JNK cascade,TGFBR3
JNK,JNK cascade,TIRAP
JNK,JNK cascade,TLR3
JNK,JNK cascade,TLR4
JNK,JNK cascade,TLR7
JNK,JNK cascade,TLR9
JNK,JNK cascade,TNF
JNK,JNK cascade,TNFRSF11A
JNK,JNK cascade,TNFRSF19
JNK,JNK cascade,TNFSF11
JNK,JNK cascade,TNIK
JNK,JNK cascade,TNXB
JNK,JNK cascade,TPD52L1
JNK,JNK cascade,TRAF2
JNK,JNK cascade,TRAF4
JNK,JNK cascade,TRAF6
JNK,JNK cascade,TRIB1
JNK,JNK cascade,TRPV4
JNK,JNK cascade,ULK4
JNK,JNK cascade,UNC5CL
JNK,JNK cascade,WNT16
JNK,JNK cascade,WNT5A
JNK,JNK cascade,WNT7A
JNK,JNK cascade,WNT7B
JNK,JNK cascade,XIAP
JNK,JNK cascade,ZMYND11
JNK,JNK cascade,ZNF622
JNK,JNK cascade,ZNF675
Ferroptosis,Ferroptosis,ACLY
Ferroptosis,Ferroptosis,ACSL4
Ferroptosis,Ferroptosis,ADGRG1
Ferroptosis,Ferroptosis,AIFM2
Ferroptosis,Ferroptosis,ALDH7A1
Ferroptosis,Ferroptosis,CAMK2A
Ferroptosis,Ferroptosis,DHCR7
Ferroptosis,Ferroptosis,EGLN3
Ferroptosis,Ferroptosis,FTH1
Ferroptosis,Ferroptosis,GPX4
Ferroptosis,Ferroptosis,GSTP1
Ferroptosis,Ferroptosis,HDAC3
Ferroptosis,Ferroptosis,HMOX1
Ferroptosis,Ferroptosis,HSPA8
Ferroptosis,Ferroptosis,KAT2B
Ferroptosis,Ferroptosis,LAMP2
Ferroptosis,Ferroptosis,LGALS13
Ferroptosis,Ferroptosis,NFE2L2
Ferroptosis,Ferroptosis,NINJ1
Ferroptosis,Ferroptosis,NQO1
Ferroptosis,Ferroptosis,PCK2
Ferroptosis,Ferroptosis,PRKAA1
Ferroptosis,Ferroptosis,PRKCB
Ferroptosis,Ferroptosis,PSAT1
Ferroptosis,Ferroptosis,SC5D
Ferroptosis,Ferroptosis,SLC25A1
Ferroptosis,Ferroptosis,SLC39A7
Ferroptosis,Ferroptosis,SLC7A11
Ferroptosis,Ferroptosis,SMURF2
Ferroptosis,Ferroptosis,SQSTM1
Ferroptosis,Ferroptosis,TMEM164
Notch,Notch signaling pathway,APH1A
Notch,Notch signaling pathway,ARRB1
Notch,Notch signaling pathway,CCND1
Notch,Notch signaling pathway,CUL1
Notch,Notch signaling pathway,DLL1
Notch,Notch signaling pathway,DTX1
Notch,Notch signaling pathway,DTX2
Notch,Notch signaling pathway,DTX4
Notch,Notch signaling pathway,FBXW11
Notch,Notch signaling pathway,FZD1
Notch,Notch signaling pathway,FZD5
Notch,Notch signaling pathway,FZD7
Notch,Notch signaling pathway,HES1
Notch,Notch signaling pathway,HEYL
Notch,Notch signaling pathway,JAG1
Notch,Notch signaling pathway,KAT2A
Notch,Notch signaling pathway,LFNG
Notch,Notch signaling pathway,MAML2
Notch,Notch signaling pathway,NOTCH1
Notch,Notch signaling pathway,NOTCH2
Notch,Notch signaling pathway,NOTCH3
Notch,Notch signaling pathway,PPARD
Notch,Notch signaling pathway,PRKCA
Notch,Notch signaling pathway,PSEN2
Notch,Notch signaling pathway,PSENEN
Notch,Notch signaling pathway,RBX1
Notch,Notch signaling pathway,SAP30
Notch,Notch signaling pathway,SKP1
Notch,Notch signaling pathway,ST3GAL6
Notch,Notch signaling pathway,TCF7L2
Notch,Notch signaling pathway,WNT2
Notch,Notch signaling pathway,WNT5A
PI3K,PI3K/AKT signaling pathway,AKT1
PI3K,PI3K/AKT signaling pathway,AKT2
PI3K,PI3K/AKT signaling pathway,AKT3
PI3K,PI3K/AKT signaling pathway,BAD
PI3K,PI3K/AKT signaling pathway,BCL2L1
PI3K,PI3K/AKT signaling pathway,CASP9
PI3K,PI3K/AKT signaling pathway,CDKN1A
PI3K,PI3K/AKT signaling pathway,CDKN1B
PI3K,PI3K/AKT signaling pathway,CHUK
PI3K,PI3K/AKT signaling pathway,FOXO1
PI3K,PI3K/AKT signaling pathway,FOXO3
PI3K,PI3K/AKT signaling pathway,FOXO4
PI3K,PI3K/AKT signaling pathway,GSK3A
PI3K,PI3K/AKT signaling pathway,GSK3B
PI3K,PI3K/AKT signaling pathway,HSP90AA1
PI3K,PI3K/AKT signaling pathway,KPNA1
PI3K,PI3K/AKT signaling pathway,MAP3K5
PI3K,PI3K/AKT signaling pathway,MAPKAP1
PI3K,PI3K/AKT signaling pathway,MLST8
PI3K,PI3K/AKT signaling pathway,MTOR
PI3K,PI3K/AKT signaling pathway,PDPK1
PI3K,PI3K/AKT signaling pathway,PRKACA
PI3K,PI3K/AKT signaling pathway,PRKDC
PI3K,PI3K/AKT signaling pathway,RAF1
PI3K,PI3K/AKT signaling pathway,RICTOR
PI3K,PI3K/AKT signaling pathway,SFN
PI3K,PI3K/AKT signaling pathway,SLC2A4
PI3K,PI3K/AKT signaling pathway,SRC
PI3K,PI3K/AKT signaling pathway,TBC1D4
PI3K,PI3K/AKT signaling pathway,YWHAB
PI3K,PI3K/AKT signaling pathway,YWHAE
PI3K,PI3K/AKT signaling pathway,YWHAG
PI3K,PI3K/AKT signaling pathway,YWHAH
PI3K,PI3K/AKT signaling pathway,YWHAQ
PI3K,PI3K/AKT signaling pathway,YWHAZ
MITF_MD,MITF regulation of melanocyte development,ACTB
MITF_MD,MITF regulation of melanocyte development,ACTL6A
MITF_MD,MITF regulation of melanocyte development,AGO1
MITF_MD,MITF regulation of melanocyte development,AGO2
MITF_MD,MITF regulation of melanocyte development,AGO3
MITF_MD,MITF regulation of melanocyte development,AGO4
MITF_MD,MITF regulation of melanocyte development,AIMP1
MITF_MD,MITF regulation of melanocyte development,AIMP2
MITF_MD,MITF regulation of melanocyte development,AKT2
MITF_MD,MITF regulation of melanocyte development,AKT3
MITF_MD,MITF regulation of melanocyte development,ALX3
MITF_MD,MITF regulation of melanocyte development,ARID1A
MITF_MD,MITF regulation of melanocyte development,ARID1B
MITF_MD,MITF regulation of melanocyte development,ASAH1
MITF_MD,MITF regulation of melanocyte development,ATP6AP2
MITF_MD,MITF regulation of melanocyte development,ATP6V0A1
MITF_MD,MITF regulation of melanocyte development,ATP6V0B
MITF_MD,MITF regulation of melanocyte development,ATP6V0C
MITF_MD,MITF regulation of melanocyte development,ATP6V0D1
MITF_MD,MITF regulation of melanocyte development,ATP6V0E1
MITF_MD,MITF regulation of melanocyte development,ATP6V0E2
MITF_MD,MITF regulation of melanocyte development,ATP6V1A
MITF_MD,MITF regulation of melanocyte development,ATP6V1B2
MITF_MD,MITF regulation of melanocyte development,ATP6V1C1
MITF_MD,MITF regulation of melanocyte development,ATP6V1D
MITF_MD,MITF regulation of melanocyte development,ATP6V1E1
MITF_MD,MITF regulation of melanocyte development,ATP6V1F
MITF_MD,MITF regulation of melanocyte development,ATP6V1G1
MITF_MD,MITF regulation of melanocyte development,ATP6V1H
MITF_MD,MITF regulation of melanocyte development,BCL2
MITF_MD,MITF regulation of melanocyte development,BCL2A1
MITF_MD,MITF regulation of melanocyte development,BCL7A
MITF_MD,MITF regulation of melanocyte development,BCL7B
MITF_MD,MITF regulation of melanocyte development,BCL7C
MITF_MD,MITF regulation of melanocyte development,BIRC7
MITF_MD,MITF regulation of melanocyte development,BRCA1
MITF_MD,MITF regulation of melanocyte development,CCNB1
MITF_MD,MITF regulation of melanocyte development,CCND1
MITF_MD,MITF regulation of melanocyte development,CDC25B
MITF_MD,MITF regulation of melanocyte development,CDH1
MITF_MD,MITF regulation of melanocyte development,CDH2
MITF_MD,MITF regulation of melanocyte development,CDK2
MITF_MD,MITF regulation of melanocyte development,CDKN1A
MITF_MD,MITF regulation of melanocyte development,CDKN2A
MITF_MD,MITF regulation of melanocyte development,CEACAM1
MITF_MD,MITF regulation of melanocyte development,CREB1
MITF_MD,MITF regulation of melanocyte development,CREBBP
MITF_MD,MITF regulation of melanocyte development,CSF1
MITF_MD,MITF regulation of melanocyte development,CTNNB1
MITF_MD,MITF regulation of melanocyte development,DARS1
MITF_MD,MITF regulation of melanocyte development,DCT
MITF_MD,MITF regulation of melanocyte development,DIAPH1
MITF_MD,MITF regulation of melanocyte development,DICER1
MITF_MD,MITF regulation of melanocyte development,DPF1
MITF_MD,MITF regulation of melanocyte development,DPF2
MITF_MD,MITF regulation of melanocyte development,DPF3
MITF_MD,MITF regulation of melanocyte development,EDIL3
